Total Nacional;Comunidades y Ciudades Autónomas;General, vivienda nueva y de segunda mano;Índices y tasas;Periodo;Total
Nacional;02 Aragón;Vivienda segunda mano;Índice;2015T2;100,996
Nacional;02 Aragón;Vivienda segunda mano;Índice;2015T1;98,084
Nacional;02 Aragón;Vivienda segunda mano;Índice;2014T4;99,831
Nacional;02 Aragón;Vivienda segunda mano;Índice;2014T3;99,436
Nacional;02 Aragón;Vivienda segunda mano;Índice;2014T2;99,575
Nacional;02 Aragón;Vivienda segunda mano;Índice;2014T1;98,483
Nacional;02 Aragón;Vivienda segunda mano;Índice;2013T4;99,533
Nacional;02 Aragón;Vivienda segunda mano;Índice;2013T3;101,291
Nacional;02 Aragón;Vivienda segunda mano;Índice;2013T2;103,311
Nacional;02 Aragón;Vivienda segunda mano;Índice;2013T1;103,415
Nacional;02 Aragón;Vivienda segunda mano;Índice;2012T4;112,333
Nacional;02 Aragón;Vivienda segunda mano;Índice;2012T3;113,989
Nacional;02 Aragón;Vivienda segunda mano;Índice;2012T2;119,438
Nacional;02 Aragón;Vivienda segunda mano;Índice;2012T1;119,443
Nacional;02 Aragón;Vivienda segunda mano;Índice;2011T4;130,222
Nacional;02 Aragón;Vivienda segunda mano;Índice;2011T3;136,584
Nacional;02 Aragón;Vivienda segunda mano;Índice;2011T2;142,320
Nacional;02 Aragón;Vivienda segunda mano;Índice;2011T1;141,409
Nacional;02 Aragón;Vivienda segunda mano;Índice;2010T4;152,837
Nacional;02 Aragón;Vivienda segunda mano;Índice;2010T3;151,424
Nacional;02 Aragón;Vivienda segunda mano;Índice;2010T2;156,452
Nacional;02 Aragón;Vivienda segunda mano;Índice;2010T1;155,401
Nacional;02 Aragón;Vivienda segunda mano;Índice;2009T4;158,005
Nacional;02 Aragón;Vivienda segunda mano;Índice;2009T3;157,792
Nacional;02 Aragón;Vivienda segunda mano;Índice;2009T2;160,769
Nacional;02 Aragón;Vivienda segunda mano;Índice;2009T1;161,382
Nacional;02 Aragón;Vivienda segunda mano;Índice;2008T4;166,770
Nacional;02 Aragón;Vivienda segunda mano;Índice;2008T3;178,525
Nacional;02 Aragón;Vivienda segunda mano;Índice;2008T2;189,049
Nacional;02 Aragón;Vivienda segunda mano;Índice;2008T1;192,507
Nacional;02 Aragón;Vivienda segunda mano;Índice;2007T4;193,876
Nacional;02 Aragón;Vivienda segunda mano;Índice;2007T3;200,980
Nacional;02 Aragón;Vivienda segunda mano;Índice;2007T2;198,235
Nacional;02 Aragón;Vivienda segunda mano;Índice;2007T1;199,485
Nacional;03 Asturias, Principado de;Vivienda nueva;Índice;2025T2;178,123
Nacional;03 Asturias, Principado de;Vivienda nueva;Índice;2025T1;173,890
Nacional;03 Asturias, Principado de;Vivienda nueva;Índice;2024T4;168,423
Nacional;03 Asturias, Principado de;Vivienda nueva;Índice;2024T3;161,945
Nacional;03 Asturias, Principado de;Vivienda nueva;Índice;2024T2;159,877
Nacional;03 Asturias, Principado de;Vivienda nueva;Índice;2024T1;158,910
Nacional;03 Asturias, Principado de;Vivienda nueva;Índice;2023T4;150,217
Nacional;03 Asturias, Principado de;Vivienda nueva;Índice;2023T3;155,817
Nacional;03 Asturias, Principado de;Vivienda nueva;Índice;2023T2;150,839
Nacional;03 Asturias, Principado de;Vivienda nueva;Índice;2023T1;147,370
Nacional;03 Asturias, Principado de;Vivienda nueva;Índice;2022T4;140,475
Nacional;03 Asturias, Principado de;Vivienda nueva;Índice;2022T3;139,186
Nacional;03 Asturias, Principado de;Vivienda nueva;Índice;2022T2;137,447
Nacional;03 Asturias, Principado de;Vivienda nueva;Índice;2022T1;135,082
Nacional;03 Asturias, Principado de;Vivienda nueva;Índice;2021T4;130,903
Nacional;03 Asturias, Principado de;Vivienda nueva;Índice;2021T3;129,998
Nacional;03 Asturias, Principado de;Vivienda nueva;Índice;2021T2;128,636
Nacional;03 Asturias, Principado de;Vivienda nueva;Índice;2021T1;126,470
Nacional;03 Asturias, Principado de;Vivienda nueva;Índice;2020T4;125,824
Nacional;03 Asturias, Principado de;Vivienda nueva;Índice;2020T3;129,598
Nacional;03 Asturias, Principado de;Vivienda nueva;Índice;2020T2;123,558
Nacional;03 Asturias, Principado de;Vivienda nueva;Índice;2020T1;123,472
Nacional;03 Asturias, Principado de;Vivienda nueva;Índice;2019T4;119,986
Nacional;03 Asturias, Principado de;Vivienda nueva;Índice;2019T3;117,623
Nacional;03 Asturias, Principado de;Vivienda nueva;Índice;2019T2;118,222
Nacional;03 Asturias, Principado de;Vivienda nueva;Índice;2019T1;116,203
Nacional;03 Asturias, Principado de;Vivienda nueva;Índice;2018T4;116,173
Nacional;03 Asturias, Principado de;Vivienda nueva;Índice;2018T3;111,765
Nacional;03 Asturias, Principado de;Vivienda nueva;Índice;2018T2;109,144
Nacional;03 Asturias, Principado de;Vivienda nueva;Índice;2018T1;108,447
Nacional;03 Asturias, Principado de;Vivienda nueva;Índice;2017T4;106,864
Nacional;03 Asturias, Principado de;Vivienda nueva;Índice;2017T3;106,662
Nacional;03 Asturias, Principado de;Vivienda nueva;Índice;2017T2;104,286
Nacional;03 Asturias, Principado de;Vivienda nueva;Índice;2017T1;104,732
Nacional;03 Asturias, Principado de;Vivienda nueva;Índice;2016T4;103,255
Nacional;03 Asturias, Principado de;Vivienda nueva;Índice;2016T3;105,969
Nacional;03 Asturias, Principado de;Vivienda nueva;Índice;2016T2;105,692
Nacional;03 Asturias, Principado de;Vivienda nueva;Índice;2016T1;102,567
Nacional;03 Asturias, Principado de;Vivienda nueva;Índice;2015T4;100,100
Nacional;03 Asturias, Principado de;Vivienda nueva;Índice;2015T3;102,678
Nacional;03 Asturias, Principado de;Vivienda nueva;Índice;2015T2;99,769
Nacional;03 Asturias, Principado de;Vivienda nueva;Índice;2015T1;97,453
Nacional;03 Asturias, Principado de;Vivienda nueva;Índice;2014T4;95,789
Nacional;03 Asturias, Principado de;Vivienda nueva;Índice;2014T3;98,358
Nacional;03 Asturias, Principado de;Vivienda nueva;Índice;2014T2;97,699
Nacional;03 Asturias, Principado de;Vivienda nueva;Índice;2014T1;95,693
Nacional;03 Asturias, Principado de;Vivienda nueva;Índice;2013T4;95,487
Nacional;03 Asturias, Principado de;Vivienda nueva;Índice;2013T3;97,539
Nacional;03 Asturias, Principado de;Vivienda nueva;Índice;2013T2;96,651
Nacional;03 Asturias, Principado de;Vivienda nueva;Índice;2013T1;98,273
Nacional;03 Asturias, Principado de;Vivienda nueva;Índice;2012T4;108,474
Nacional;03 Asturias, Principado de;Vivienda nueva;Índice;2012T3;107,749
Nacional;03 Asturias, Principado de;Vivienda nueva;Índice;2012T2;111,927
Nacional;03 Asturias, Principado de;Vivienda nueva;Índice;2012T1;114,297
Nacional;03 Asturias, Principado de;Vivienda nueva;Índice;2011T4;122,425
Nacional;03 Asturias, Principado de;Vivienda nueva;Índice;2011T3;129,703
Nacional;03 Asturias, Principado de;Vivienda nueva;Índice;2011T2;129,429
Nacional;03 Asturias, Principado de;Vivienda nueva;Índice;2011T1;132,226
Nacional;03 Asturias, Principado de;Vivienda nueva;Índice;2010T4;133,791
Nacional;03 Asturias, Principado de;Vivienda nueva;Índice;2010T3;132,191
Nacional;03 Asturias, Principado de;Vivienda nueva;Índice;2010T2;136,856
Nacional;03 Asturias, Principado de;Vivienda nueva;Índice;2010T1;134,749
Nacional;03 Asturias, Principado de;Vivienda nueva;Índice;2009T4;135,489
Nacional;03 Asturias, Principado de;Vivienda nueva;Índice;2009T3;138,091
Nacional;03 Asturias, Principado de;Vivienda nueva;Índice;2009T2;137,999
Nacional;03 Asturias, Principado de;Vivienda nueva;Índice;2009T1;138,609
Nacional;03 Asturias, Principado de;Vivienda nueva;Índice;2008T4;137,915
Nacional;03 Asturias, Principado de;Vivienda nueva;Índice;2008T3;137,057
Nacional;03 Asturias, Principado de;Vivienda nueva;Índice;2008T2;135,436
Nacional;03 Asturias, Principado de;Vivienda nueva;Índice;2008T1;135,382
Nacional;03 Asturias, Principado de;Vivienda nueva;Índice;2007T4;134,932
Nacional;03 Asturias, Principado de;Vivienda nueva;Índice;2007T3;132,204
Nacional;03 Asturias, Principado de;Vivienda nueva;Índice;2007T2;128,087
Nacional;03 Asturias, Principado de;Vivienda nueva;Índice;2007T1;123,959
Nacional;03 Asturias, Principado de;Vivienda segunda mano;Índice;2025T2;156,187
Nacional;03 Asturias, Principado de;Vivienda segunda mano;Índice;2025T1;149,175
Nacional;03 Asturias, Principado de;Vivienda segunda mano;Índice;2024T4;143,714
Nacional;03 Asturias, Principado de;Vivienda segunda mano;Índice;2024T3;140,415
Nacional;03 Asturias, Principado de;Vivienda segunda mano;Índice;2024T2;137,099
Nacional;03 Asturias, Principado de;Vivienda segunda mano;Índice;2024T1;131,217
Nacional;03 Asturias, Principado de;Vivienda segunda mano;Índice;2023T4;128,693
Nacional;03 Asturias, Principado de;Vivienda segunda mano;Índice;2023T3;130,815
Nacional;03 Asturias, Principado de;Vivienda segunda mano;Índice;2023T2;127,441
Nacional;03 Asturias, Principado de;Vivienda segunda mano;Índice;2023T1;125,375
Nacional;03 Asturias, Principado de;Vivienda segunda mano;Índice;2022T4;124,963
Nacional;03 Asturias, Principado de;Vivienda segunda mano;Índice;2022T3;125,782
Nacional;03 Asturias, Principado de;Vivienda segunda mano;Índice;2022T2;125,191
Nacional;03 Asturias, Principado de;Vivienda segunda mano;Índice;2022T1;122,005
Nacional;03 Asturias, Principado de;Vivienda segunda mano;Índice;2021T4;120,030
Nacional;03 Asturias, Principado de;Vivienda segunda mano;Índice;2021T3;118,359
Nacional;03 Asturias, Principado de;Vivienda segunda mano;Índice;2021T2;117,505
Nacional;03 Asturias, Principado de;Vivienda segunda mano;Índice;2021T1;113,674
Nacional;03 Asturias, Principado de;Vivienda segunda mano;Índice;2020T4;112,672
Nacional;03 Asturias, Principado de;Vivienda segunda mano;Índice;2020T3;112,420
Nacional;03 Asturias, Principado de;Vivienda segunda mano;Índice;2020T2;113,380
Nacional;03 Asturias, Principado de;Vivienda segunda mano;Índice;2020T1;111,274
Nacional;03 Asturias, Principado de;Vivienda segunda mano;Índice;2019T4;111,059
Nacional;03 Asturias, Principado de;Vivienda segunda mano;Índice;2019T3;110,528
Nacional;03 Asturias, Principado de;Vivienda segunda mano;Índice;2019T2;109,312
Nacional;03 Asturias, Principado de;Vivienda segunda mano;Índice;2019T1;106,872
Nacional;03 Asturias, Principado de;Vivienda segunda mano;Índice;2018T4;106,324
Nacional;03 Asturias, Principado de;Vivienda segunda mano;Índice;2018T3;106,987
Nacional;03 Asturias, Principado de;Vivienda segunda mano;Índice;2018T2;104,435
Nacional;03 Asturias, Principado de;Vivienda segunda mano;Índice;2018T1;103,446
Nacional;03 Asturias, Principado de;Vivienda segunda mano;Índice;2017T4;103,627
Nacional;03 Asturias, Principado de;Vivienda segunda mano;Índice;2017T3;102,550
Nacional;03 Asturias, Principado de;Vivienda segunda mano;Índice;2017T2;100,399
Nacional;03 Asturias, Principado de;Vivienda segunda mano;Índice;2017T1;101,461
Nacional;03 Asturias, Principado de;Vivienda segunda mano;Índice;2016T4;101,321
Nacional;03 Asturias, Principado de;Vivienda segunda mano;Índice;2016T3;101,524
Nacional;03 Asturias, Principado de;Vivienda segunda mano;Índice;2016T2;100,330
Nacional;03 Asturias, Principado de;Vivienda segunda mano;Índice;2016T1;100,121
Nacional;03 Asturias, Principado de;Vivienda segunda mano;Índice;2015T4;99,614
Nacional;03 Asturias, Principado de;Vivienda segunda mano;Índice;2015T3;102,174
Nacional;03 Asturias, Principado de;Vivienda segunda mano;Índice;2015T2;100,688
Nacional;03 Asturias, Principado de;Vivienda segunda mano;Índice;2015T1;97,523
Nacional;03 Asturias, Principado de;Vivienda segunda mano;Índice;2014T4;99,099
Nacional;03 Asturias, Principado de;Vivienda segunda mano;Índice;2014T3;98,726
Nacional;03 Asturias, Principado de;Vivienda segunda mano;Índice;2014T2;99,946
Nacional;03 Asturias, Principado de;Vivienda segunda mano;Índice;2014T1;97,445
Nacional;03 Asturias, Principado de;Vivienda segunda mano;Índice;2013T4;99,655
Nacional;03 Asturias, Principado de;Vivienda segunda mano;Índice;2013T3;100,868
Nacional;03 Asturias, Principado de;Vivienda segunda mano;Índice;2013T2;103,838
Nacional;03 Asturias, Principado de;Vivienda segunda mano;Índice;2013T1;103,844
Nacional;03 Asturias, Principado de;Vivienda segunda mano;Índice;2012T4;112,041
Nacional;03 Asturias, Principado de;Vivienda segunda mano;Índice;2012T3;112,043
Nacional;03 Asturias, Principado de;Vivienda segunda mano;Índice;2012T2;118,491
Nacional;03 Asturias, Principado de;Vivienda segunda mano;Índice;2012T1;122,016
Nacional;03 Asturias, Principado de;Vivienda segunda mano;Índice;2011T4;129,886
Nacional;03 Asturias, Principado de;Vivienda segunda mano;Índice;2011T3;136,908
Nacional;03 Asturias, Principado de;Vivienda segunda mano;Índice;2011T2;140,581
Nacional;03 Asturias, Principado de;Vivienda segunda mano;Índice;2011T1;143,033
Nacional;03 Asturias, Principado de;Vivienda segunda mano;Índice;2010T4;151,093
Nacional;03 Asturias, Principado de;Vivienda segunda mano;Índice;2010T3;146,958
Nacional;03 Asturias, Principado de;Vivienda segunda mano;Índice;2010T2;152,054
Nacional;03 Asturias, Principado de;Vivienda segunda mano;Índice;2010T1;148,808
Nacional;03 Asturias, Principado de;Vivienda segunda mano;Índice;2009T4;152,018
Nacional;03 Asturias, Principado de;Vivienda segunda mano;Índice;2009T3;150,107
Nacional;03 Asturias, Principado de;Vivienda segunda mano;Índice;2009T2;149,371
Nacional;03 Asturias, Principado de;Vivienda segunda mano;Índice;2009T1;148,628
Nacional;03 Asturias, Principado de;Vivienda segunda mano;Índice;2008T4;149,659
Nacional;03 Asturias, Principado de;Vivienda segunda mano;Índice;2008T3;153,188
Nacional;03 Asturias, Principado de;Vivienda segunda mano;Índice;2008T2;156,177
Nacional;03 Asturias, Principado de;Vivienda segunda mano;Índice;2008T1;159,466
Nacional;03 Asturias, Principado de;Vivienda segunda mano;Índice;2007T4;159,401
Nacional;03 Asturias, Principado de;Vivienda segunda mano;Índice;2007T3;163,043
Nacional;03 Asturias, Principado de;Vivienda segunda mano;Índice;2007T2;161,254
Nacional;03 Asturias, Principado de;Vivienda segunda mano;Índice;2007T1;155,572
Nacional;04 Balears, Illes;Vivienda nueva;Índice;2025T2;233,183
Nacional;04 Balears, Illes;Vivienda nueva;Índice;2025T1;232,215
Nacional;04 Balears, Illes;Vivienda nueva;Índice;2024T4;210,289
Nacional;04 Balears, Illes;Vivienda nueva;Índice;2024T3;209,282
Nacional;04 Balears, Illes;Vivienda nueva;Índice;2024T2;200,842
Nacional;04 Balears, Illes;Vivienda nueva;Índice;2024T1;198,151
Nacional;04 Balears, Illes;Vivienda nueva;Índice;2023T4;190,500
Nacional;04 Balears, Illes;Vivienda nueva;Índice;2023T3;188,722
Nacional;04 Balears, Illes;Vivienda nueva;Índice;2023T2;178,772
Nacional;04 Balears, Illes;Vivienda nueva;Índice;2023T1;176,211
Nacional;04 Balears, Illes;Vivienda nueva;Índice;2022T4;171,050
Nacional;04 Balears, Illes;Vivienda nueva;Índice;2022T3;169,497
Nacional;04 Balears, Illes;Vivienda nueva;Índice;2022T2;166,714
Nacional;04 Balears, Illes;Vivienda nueva;Índice;2022T1;164,502
Nacional;04 Balears, Illes;Vivienda nueva;Índice;2021T4;160,667
Nacional;04 Balears, Illes;Vivienda nueva;Índice;2021T3;155,844
Nacional;04 Balears, Illes;Vivienda nueva;Índice;2021T2;147,838
Nacional;04 Balears, Illes;Vivienda nueva;Índice;2021T1;147,196
Nacional;04 Balears, Illes;Vivienda nueva;Índice;2020T4;150,176
Nacional;04 Balears, Illes;Vivienda nueva;Índice;2020T3;145,381
Nacional;04 Balears, Illes;Vivienda nueva;Índice;2020T2;134,967
Nacional;04 Balears, Illes;Vivienda nueva;Índice;2020T1;139,228
Nacional;04 Balears, Illes;Vivienda nueva;Índice;2019T4;134,602
Nacional;04 Balears, Illes;Vivienda nueva;Índice;2019T3;130,300
Nacional;04 Balears, Illes;Vivienda nueva;Índice;2019T2;124,378
Nacional;04 Balears, Illes;Vivienda nueva;Índice;2019T1;126,037
Nacional;04 Balears, Illes;Vivienda nueva;Índice;2018T4;123,082
Nacional;04 Balears, Illes;Vivienda nueva;Índice;2018T3;120,144
Nacional;04 Balears, Illes;Vivienda nueva;Índice;2018T2;119,979
Nacional;04 Balears, Illes;Vivienda nueva;Índice;2018T1;114,629
Nacional;04 Balears, Illes;Vivienda nueva;Índice;2017T4;115,688
Nacional;04 Balears, Illes;Vivienda nueva;Índice;2017T3;115,567
Nacional;04 Balears, Illes;Vivienda nueva;Índice;2017T2;109,992
Nacional;04 Balears, Illes;Vivienda nueva;Índice;2017T1;106,956
Nacional;04 Balears, Illes;Vivienda nueva;Índice;2016T4;105,050
Nacional;04 Balears, Illes;Vivienda nueva;Índice;2016T3;105,529
Nacional;04 Balears, Illes;Vivienda nueva;Índice;2016T2;103,784
Nacional;04 Balears, Illes;Vivienda nueva;Índice;2016T1;103,758
Nacional;04 Balears, Illes;Vivienda nueva;Índice;2015T4;102,053
Nacional;04 Balears, Illes;Vivienda nueva;Índice;2015T3;103,204
Nacional;04 Balears, Illes;Vivienda nueva;Índice;2015T2;98,402
Nacional;04 Balears, Illes;Vivienda nueva;Índice;2015T1;96,341
Nacional;04 Balears, Illes;Vivienda nueva;Índice;2014T4;92,823
Nacional;04 Balears, Illes;Vivienda nueva;Índice;2014T3;94,708
Nacional;04 Balears, Illes;Vivienda nueva;Índice;2014T2;91,246
Nacional;04 Balears, Illes;Vivienda nueva;Índice;2014T1;92,200
Nacional;04 Balears, Illes;Vivienda nueva;Índice;2013T4;93,362
Nacional;04 Balears, Illes;Vivienda nueva;Índice;2013T3;93,079
Nacional;04 Balears, Illes;Vivienda nueva;Índice;2013T2;88,520
Nacional;04 Balears, Illes;Vivienda nueva;Índice;2013T1;89,692
Nacional;04 Balears, Illes;Vivienda nueva;Índice;2012T4;96,148
Nacional;04 Balears, Illes;Vivienda nueva;Índice;2012T3;97,684
Nacional;04 Balears, Illes;Vivienda nueva;Índice;2012T2;97,963
Nacional;04 Balears, Illes;Vivienda nueva;Índice;2012T1;97,957
Nacional;04 Balears, Illes;Vivienda nueva;Índice;2011T4;105,768
Nacional;04 Balears, Illes;Vivienda nueva;Índice;2011T3;112,521
Nacional;04 Balears, Illes;Vivienda nueva;Índice;2011T2;114,074
Nacional;04 Balears, Illes;Vivienda nueva;Índice;2011T1;116,422
Nacional;04 Balears, Illes;Vivienda nueva;Índice;2010T4;115,816
Nacional;04 Balears, Illes;Vivienda nueva;Índice;2010T3;114,061
Nacional;04 Balears, Illes;Vivienda nueva;Índice;2010T2;117,250
Nacional;04 Balears, Illes;Vivienda nueva;Índice;2010T1;115,668
Nacional;04 Balears, Illes;Vivienda nueva;Índice;2009T4;116,897
Nacional;04 Balears, Illes;Vivienda nueva;Índice;2009T3;118,460
Nacional;04 Balears, Illes;Vivienda nueva;Índice;2009T2;120,311
Nacional;04 Balears, Illes;Vivienda nueva;Índice;2009T1;120,488
Nacional;04 Balears, Illes;Vivienda nueva;Índice;2008T4;121,722
Nacional;04 Balears, Illes;Vivienda nueva;Índice;2008T3;124,234
Nacional;04 Balears, Illes;Vivienda nueva;Índice;2008T2;123,741
Nacional;04 Balears, Illes;Vivienda nueva;Índice;2008T1;120,554
Nacional;04 Balears, Illes;Vivienda nueva;Índice;2007T4;120,981
Nacional;04 Balears, Illes;Vivienda nueva;Índice;2007T3;118,999
Nacional;04 Balears, Illes;Vivienda nueva;Índice;2007T2;115,102
Nacional;04 Balears, Illes;Vivienda nueva;Índice;2007T1;110,720
Nacional;04 Balears, Illes;Vivienda segunda mano;Índice;2025T2;188,421
Nacional;04 Balears, Illes;Vivienda segunda mano;Índice;2025T1;180,500
Nacional;04 Balears, Illes;Vivienda segunda mano;Índice;2024T4;176,520
Nacional;04 Balears, Illes;Vivienda segunda mano;Índice;2024T3;173,869
Nacional;04 Balears, Illes;Vivienda segunda mano;Índice;2024T2;169,503
Nacional;04 Balears, Illes;Vivienda segunda mano;Índice;2024T1;165,377
Nacional;04 Balears, Illes;Vivienda segunda mano;Índice;2023T4;162,951
Nacional;04 Balears, Illes;Vivienda segunda mano;Índice;2023T3;165,478
Nacional;04 Balears, Illes;Vivienda segunda mano;Índice;2023T2;160,970
Nacional;04 Balears, Illes;Vivienda segunda mano;Índice;2023T1;157,759
Nacional;04 Balears, Illes;Vivienda segunda mano;Índice;2022T4;157,555
Nacional;04 Balears, Illes;Vivienda segunda mano;Índice;2022T3;159,784
Nacional;04 Balears, Illes;Vivienda segunda mano;Índice;2022T2;156,728
Nacional;04 Balears, Illes;Vivienda segunda mano;Índice;2022T1;151,957
Nacional;04 Balears, Illes;Vivienda segunda mano;Índice;2021T4;148,860
Nacional;04 Balears, Illes;Vivienda segunda mano;Índice;2021T3;147,524
Nacional;04 Balears, Illes;Vivienda segunda mano;Índice;2021T2;141,610
Nacional;04 Balears, Illes;Vivienda segunda mano;Índice;2021T1;135,638
Nacional;04 Balears, Illes;Vivienda segunda mano;Índice;2020T4;135,462
Nacional;04 Balears, Illes;Vivienda segunda mano;Índice;2020T3;138,026
Nacional;04 Balears, Illes;Vivienda segunda mano;Índice;2020T2;134,162
Nacional;04 Balears, Illes;Vivienda segunda mano;Índice;2020T1;134,537
Nacional;04 Balears, Illes;Vivienda segunda mano;Índice;2019T4;133,194
Nacional;04 Balears, Illes;Vivienda segunda mano;Índice;2019T3;134,372
Nacional;04 Balears, Illes;Vivienda segunda mano;Índice;2019T2;128,640
Nacional;04 Balears, Illes;Vivienda segunda mano;Índice;2019T1;127,397
Nacional;04 Balears, Illes;Vivienda segunda mano;Índice;2018T4;126,579
Nacional;04 Balears, Illes;Vivienda segunda mano;Índice;2018T3;126,955
Nacional;04 Balears, Illes;Vivienda segunda mano;Índice;2018T2;122,071
Nacional;04 Balears, Illes;Vivienda segunda mano;Índice;2018T1;118,933
Nacional;04 Balears, Illes;Vivienda segunda mano;Índice;2017T4;119,016
Nacional;04 Balears, Illes;Vivienda segunda mano;Índice;2017T3;118,329
Nacional;04 Balears, Illes;Vivienda segunda mano;Índice;2017T2;112,648
Nacional;04 Balears, Illes;Vivienda segunda mano;Índice;2017T1;109,865
